,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-10-21 06:00:00+02:00,617.0,801.0,13633.0,2869.0,579.0,618.0,0.0,1125.0,40.0,2141.0,0.0,28.0,0.0,575.0,1862.67,696.87,5021.033899999999,317.81309999999996,7898.387,0.3430203682793364
2022-10-21 07:00:00+02:00,617.0,796.0,16780.0,2866.0,569.0,618.0,152.0,2015.0,308.0,2546.0,134.0,26.0,0.0,694.0,2215.02,692.52,6180.074,312.3241,9399.9381,0.3342675616087621
2022-10-21 08:00:00+02:00,619.0,799.0,17000.0,2851.0,567.0,619.0,738.0,2709.0,589.0,2568.0,1306.0,24.0,0.0,839.0,2234.16,695.13,6261.099999999999,311.2263,9501.6163,0.30426592481106696
2022-10-21 09:00:00+02:00,628.0,797.0,16930.0,2877.0,567.0,617.0,246.0,2123.0,363.0,2565.0,3024.0,25.0,0.0,964.0,2231.55,693.39,6235.3189999999995,311.2263,9471.4853,0.2985401657946164
2022-10-21 10:00:00+02:00,624.0,814.0,16579.0,2872.0,579.0,615.0,124.0,1523.0,169.0,2532.0,4441.0,26.0,0.0,1061.0,2202.84,708.18,6106.0457,317.81309999999996,9334.878799999999,0.29208920178979314
2022-10-21 11:00:00+02:00,615.0,817.0,15806.0,2887.0,578.0,617.0,2.0,1260.0,52.0,2533.0,4892.0,25.0,0.0,1325.0,2203.71,710.79,5821.349799999999,317.26419999999996,9053.114,0.2882331178961444
2022-10-21 12:00:00+02:00,620.0,813.0,15189.0,2840.0,570.0,610.0,0.0,1290.0,51.0,2467.0,4905.0,26.0,0.0,1672.0,2146.29,707.31,5594.1087,312.873,8760.581699999999,0.28211708047531636
2022-10-21 13:00:00+02:00,623.0,800.0,14676.0,2762.0,523.0,614.0,0.0,1307.0,45.0,2457.0,4596.0,26.0,0.0,1891.0,2137.59,696.0,5405.1708,287.07469999999995,8525.8355,0.281195102242744
2022-10-21 14:00:00+02:00,617.0,797.0,15503.0,2778.0,523.0,615.0,0.0,1275.0,41.0,2426.0,3703.0,25.0,1.0,1999.0,2110.62,693.39,5709.754899999999,287.07469999999995,8800.839599999998,0.29042799722799717
2022-10-21 15:00:00+02:00,601.0,797.0,17448.0,2827.0,524.0,617.0,97.0,1533.0,46.0,2404.0,2623.0,26.0,1.0,1851.0,2091.48,693.39,6426.098399999999,287.62359999999995,9498.591999999999,0.3025511068641503
2022-10-21 16:00:00+02:00,597.0,795.0,17854.0,2800.0,523.0,617.0,228.0,1752.0,313.0,2438.0,1579.0,26.0,0.0,1803.0,2121.06,691.65,6575.628199999999,287.07469999999995,9675.412899999998,0.30887192019154025
2022-10-21 17:00:00+02:00,591.0,794.0,17551.0,2900.0,570.0,617.0,112.0,2003.0,368.0,2534.0,519.0,25.0,0.0,1720.0,2204.58,690.78,6464.033299999999,312.873,9672.2663,0.31917457431362195
2022-10-21 18:00:00+02:00,608.0,798.0,17574.0,2896.0,566.0,617.0,305.0,2930.0,376.0,2499.0,11.0,25.0,0.0,1801.0,2174.13,694.26,6472.504199999999,310.6774,9651.5716,0.3112807714635877
2022-10-21 19:00:00+02:00,614.0,798.0,17153.0,2765.0,566.0,617.0,825.0,3168.0,539.0,2469.0,0.0,25.0,0.0,1904.0,2148.03,694.26,6317.4499,310.6774,9470.417300000001,0.3011931844925739
2022-10-21 20:00:00+02:00,612.0,799.0,16658.0,2735.0,566.0,616.0,319.0,2795.0,295.0,2448.0,0.0,25.0,0.0,1823.0,2129.7599999999998,695.13,6135.1413999999995,310.6774,9270.7088,0.3122396955306322
2022-10-21 21:00:00+02:00,622.0,800.0,14660.0,2827.0,567.0,616.0,96.0,1806.0,174.0,2419.0,0.0,26.0,0.0,1977.0,2104.53,696.0,5399.277999999999,311.2263,8511.0343,0.3200840278300113
2022-10-21 22:00:00+02:00,621.0,799.0,12600.0,2870.0,576.0,616.0,6.0,1665.0,65.0,2332.0,0.0,27.0,0.0,2101.0,2028.84,695.13,4640.58,316.16639999999995,7680.716399999999,0.3163652854436115
2022-10-21 23:00:00+02:00,630.0,800.0,10181.0,2838.0,566.0,614.0,6.0,1656.0,56.0,2258.0,0.0,26.0,0.0,2434.0,1964.46,696.0,3749.6622999999995,310.6774,6720.799699999999,0.3045909675957398
2022-10-22 00:00:00+02:00,614.0,799.0,7679.0,2485.0,565.0,615.0,0.0,1748.0,13.0,1751.0,0.0,26.0,0.0,2778.0,1523.37,695.13,2828.1757,310.1285,5356.8042,0.2808579772453206
2022-10-22 01:00:00+02:00,617.0,801.0,6033.0,2256.0,566.0,613.0,5.0,1673.0,13.0,1611.0,0.0,26.0,0.0,3046.0,1401.57,696.87,2221.9539,310.6774,4631.0713,0.2683123580533024
2022-10-22 02:00:00+02:00,621.0,801.0,5578.0,2238.0,566.0,614.0,0.0,1675.0,13.0,1475.0,0.0,27.0,0.0,3203.0,1283.25,696.87,2054.3774,310.6774,4345.1748,0.25847211944560106
2022-10-22 03:00:00+02:00,623.0,800.0,5408.0,2249.0,565.0,614.0,0.0,1710.0,50.0,1438.0,0.0,26.0,0.0,3259.0,1251.06,696.0,1991.7663999999997,310.1285,4248.9549,0.2537901624656552
2022-10-22 04:00:00+02:00,636.0,800.0,5594.0,2321.0,567.0,613.0,0.0,1823.0,39.0,1445.0,0.0,24.0,0.0,3318.0,1257.15,696.0,2060.2702,311.2263,4324.6465,0.25172564027939465
2022-10-22 05:00:00+02:00,640.0,800.0,5933.0,2303.0,566.0,614.0,0.0,1946.0,54.0,1478.0,0.0,26.0,1.0,3381.0,1285.86,696.0,2185.1238999999996,310.6774,4477.661299999999,0.25237635554052523
2022-10-22 06:00:00+02:00,638.0,799.0,7031.0,2320.0,558.0,614.0,4.0,2198.0,105.0,1615.0,0.0,27.0,1.0,3455.0,1405.05,695.13,2589.5172999999995,306.28619999999995,4995.983499999999,0.25799036922282464
2022-10-22 07:00:00+02:00,632.0,800.0,7995.0,2636.0,521.0,614.0,387.0,2769.0,184.0,1617.0,89.0,27.0,1.0,3398.0,1406.79,696.0,2944.5584999999996,285.97689999999994,5333.3254,0.24611561605906782
2022-10-22 08:00:00+02:00,637.0,801.0,8226.0,2746.0,535.0,614.0,466.0,3101.0,275.0,1675.0,1063.0,26.0,0.0,3383.0,1457.25,696.87,3029.6357999999996,293.6615,5477.417299999999,0.2326064761338542
2022-10-22 09:00:00+02:00,635.0,802.0,8673.0,2739.0,554.0,613.0,616.0,3212.0,280.0,1722.0,2634.0,28.0,0.0,3276.0,1498.14,697.74,3194.2659,304.0906,5694.236499999999,0.22084379847967728
2022-10-22 10:00:00+02:00,636.0,800.0,8588.0,2694.0,575.0,612.0,240.0,2746.0,202.0,1778.0,4111.0,28.0,0.0,3303.0,1546.86,696.0,3162.9603999999995,315.61749999999995,5721.437899999999,0.21743768859499102
2022-10-22 11:00:00+02:00,637.0,799.0,8155.0,2413.0,652.0,599.0,65.0,2497.0,97.0,1759.0,4638.0,28.0,0.0,3442.0,1530.33,695.13,3003.4864999999995,357.8828,5586.8293,0.21670335906287577
2022-10-22 12:00:00+02:00,636.0,797.0,6890.0,2342.0,618.0,595.0,0.0,2462.0,93.0,1742.0,5335.0,27.0,1.0,3715.0,1515.54,693.39,2537.5869999999995,339.2202,5085.7372,0.2013914069615491
2022-10-22 13:00:00+02:00,632.0,797.0,5827.0,2338.0,602.0,595.0,0.0,2485.0,89.0,1573.0,5621.0,28.0,3.0,3799.0,1368.51,693.39,2146.0840999999996,330.4378,4538.421899999999,0.1860847882241994
2022-10-22 14:00:00+02:00,628.0,795.0,5808.0,2348.0,425.0,595.0,0.0,2433.0,90.0,1549.0,5448.0,28.0,7.0,3750.0,1347.6299999999999,691.65,2139.0863999999997,233.28249999999997,4411.648899999999,0.1845569318942436
2022-10-22 15:00:00+02:00,615.0,794.0,6343.0,2352.0,508.0,595.0,0.0,2394.0,90.0,1561.0,4382.0,26.0,7.0,3533.0,1358.07,690.78,2336.1268999999998,278.84119999999996,4663.8180999999995,0.20102664224137928
2022-10-22 16:00:00+02:00,613.0,796.0,7301.0,2357.0,689.0,594.0,0.0,2425.0,130.0,1582.0,2468.0,27.0,5.0,3275.0,1376.34,692.52,2688.9583,378.1921,5136.010399999999,0.23070750157218575
2022-10-22 17:00:00+02:00,616.0,798.0,9773.0,2382.0,733.0,585.0,73.0,2603.0,149.0,1711.0,567.0,28.0,3.0,3075.0,1488.57,694.26,3599.3958999999995,402.34369999999996,6184.5696,0.2677766539660547
2022-10-22 18:00:00+02:00,628.0,799.0,11725.0,2611.0,736.0,596.0,699.0,3285.0,309.0,1887.0,9.0,27.0,1.0,3125.0,1641.69,695.13,4318.317499999999,403.99039999999997,7059.127899999999,0.26701697999016527
2022-10-22 19:00:00+02:00,630.0,801.0,12012.0,2691.0,737.0,602.0,898.0,3575.0,421.0,1922.0,0.0,26.0,0.0,3092.0,1672.14,696.87,4424.0196,404.53929999999997,7197.5689,0.2626179041850622
2022-10-22 20:00:00+02:00,633.0,802.0,11930.0,2649.0,737.0,607.0,458.0,3136.0,220.0,1836.0,0.0,28.0,0.0,2798.0,1597.32,697.74,4393.8189999999995,404.53929999999997,7093.418299999999,0.27457684833939766
2022-10-22 21:00:00+02:00,632.0,802.0,10344.0,2635.0,738.0,615.0,172.0,2709.0,166.0,1757.0,0.0,27.0,0.0,2543.0,1528.59,697.74,3809.6951999999997,405.0882,6441.1134,0.2783540795159896
2022-10-22 22:00:00+02:00,624.0,801.0,9243.0,2366.0,739.0,614.0,20.0,2483.0,151.0,1643.0,0.0,28.0,0.0,2528.0,1429.41,696.87,3404.1968999999995,405.6371,5936.114,0.27947806026365346
2022-10-22 23:00:00+02:00,624.0,800.0,8035.0,2238.0,739.0,614.0,0.0,2410.0,110.0,1527.0,0.0,28.0,0.0,2425.0,1328.49,696.0,2959.2904999999996,405.6371,5389.4176,0.2756735345268542
2022-10-23 00:00:00+02:00,627.0,797.0,7066.0,2062.0,680.0,614.0,97.0,2489.0,73.0,1414.0,0.0,28.0,0.0,2087.0,1230.18,693.39,2602.4077999999995,373.25199999999995,4899.229799999999,0.2716662859044027
2022-10-23 01:00:00+02:00,628.0,798.0,5893.0,2061.0,656.0,614.0,98.0,2403.0,75.0,1328.0,0.0,27.0,0.0,1807.0,1155.36,694.26,2170.3918999999996,360.0784,4380.0903,0.2672742433487918
2022-10-23 02:00:00+02:00,627.0,798.0,5735.0,2062.0,530.0,614.0,52.0,2277.0,79.0,1349.0,0.0,27.0,0.0,1625.0,1173.6299999999999,694.26,2112.2005,290.917,4271.0075,0.270745324881141
2022-10-23 03:00:00+02:00,624.0,800.0,5863.0,2059.0,469.0,614.0,26.0,2217.0,77.0,1357.0,0.0,28.0,0.0,1365.0,1180.59,696.0,2159.3428999999996,257.4341,4293.367,0.277009290921995
2022-10-23 04:00:00+02:00,624.0,800.0,6002.0,2066.0,554.0,613.0,24.0,2311.0,80.0,1371.0,0.0,28.0,0.0,1198.0,1192.77,696.0,2210.5366,304.0906,4403.397199999999,0.28099018569331885
2022-10-23 05:00:00+02:00,625.0,799.0,6035.0,2107.0,549.0,614.0,22.0,2343.0,87.0,1359.0,0.0,28.0,0.0,1117.0,1182.33,695.13,2222.6904999999997,301.3461,4401.4965999999995,0.2806182084794389
2022-10-23 06:00:00+02:00,619.0,799.0,6122.0,2205.0,624.0,614.0,107.0,2436.0,126.0,1391.0,0.0,28.0,0.0,1215.0,1210.17,695.13,2254.7326,342.51359999999994,4502.546200000001,0.2764672847844775
2022-10-23 07:00:00+02:00,608.0,798.0,6342.0,2597.0,653.0,614.0,274.0,2779.0,205.0,1365.0,72.0,28.0,0.0,1104.0,1187.55,694.26,2335.7585999999997,358.4317,4576.0003,0.26240038419634154
2022-10-23 08:00:00+02:00,609.0,799.0,7040.0,2503.0,720.0,613.0,188.0,2861.0,287.0,1414.0,1002.0,28.0,0.0,908.0,1230.18,695.13,2592.832,395.20799999999997,4913.349999999999,0.25897902171621334
2022-10-23 09:00:00+02:00,612.0,798.0,7264.0,2424.0,687.0,603.0,254.0,2655.0,345.0,1407.0,3070.0,28.0,0.0,801.0,1224.09,694.26,2675.3311999999996,377.0943,4970.775499999999,0.23729117338170702
2022-10-23 10:00:00+02:00,602.0,796.0,6627.0,2417.0,524.0,603.0,231.0,2604.0,147.0,1343.0,4528.0,27.0,0.0,859.0,1168.41,692.52,2440.7241,287.62359999999995,4589.2777,0.21537815374507224
2022-10-23 11:00:00+02:00,615.0,795.0,6353.0,2120.0,426.0,603.0,9.0,2327.0,104.0,1351.0,5999.0,27.0,0.0,904.0,1175.37,691.65,2339.8098999999997,233.83139999999997,4440.6613,0.2052725604400684
2022-10-23 12:00:00+02:00,618.0,794.0,5347.0,2074.0,435.0,602.0,141.0,2137.0,89.0,1384.0,6769.0,28.0,0.0,1075.0,1204.08,690.78,1969.3000999999997,238.77149999999997,4102.9316,0.19089618015167728
2022-10-23 13:00:00+02:00,633.0,795.0,4664.0,2080.0,434.0,604.0,123.0,2195.0,90.0,1394.0,7048.0,28.0,0.0,1272.0,1212.78,691.65,1717.7512,238.22259999999997,3860.4038,0.1807305149812734
2022-10-23 14:00:00+02:00,633.0,795.0,5117.0,2090.0,371.0,612.0,0.0,2189.0,92.0,1538.0,6301.0,27.0,0.0,1365.0,1338.06,691.65,1884.5910999999999,203.6419,4117.942999999999,0.1948860861334595
2022-10-23 15:00:00+02:00,633.0,795.0,5643.0,2084.0,395.0,611.0,102.0,2005.0,91.0,1554.0,4637.0,27.0,0.0,1444.0,1351.98,691.65,2078.3169,216.8155,4338.7624,0.2167105738974077
2022-10-23 16:00:00+02:00,635.0,797.0,6874.0,2103.0,558.0,604.0,304.0,2182.0,122.0,1574.0,2890.0,28.0,0.0,1358.0,1369.3799999999999,693.39,2531.6942,306.28619999999995,4900.7504,0.2446827300414399
2022-10-23 17:00:00+02:00,633.0,796.0,9359.0,2135.0,699.0,602.0,316.0,2389.0,223.0,1961.0,823.0,28.0,0.0,1426.0,1706.07,692.52,3446.9196999999995,383.68109999999996,6229.190799999999,0.2912197662459093
2022-10-23 18:00:00+02:00,635.0,797.0,10320.0,2477.0,719.0,611.0,1073.0,3209.0,576.0,1987.0,9.0,28.0,0.0,1456.0,1728.69,693.39,3800.8559999999998,394.65909999999997,6617.5951,0.27692158429928443
2022-10-23 19:00:00+02:00,634.0,799.0,9982.0,2525.0,713.0,616.0,2347.0,3996.0,984.0,1898.0,0.0,28.0,0.0,1482.0,1651.26,695.13,3676.3705999999997,391.36569999999995,6414.1263,0.24665921781264422
2022-10-23 20:00:00+02:00,635.0,797.0,10079.0,2575.0,724.0,616.0,1587.0,3618.0,549.0,1645.0,0.0,28.0,0.0,1497.0,1431.15,693.39,3712.0956999999994,397.4036,6234.039299999999,0.25601804106776177
2022-10-23 21:00:00+02:00,638.0,798.0,10377.0,2588.0,695.0,614.0,870.0,2953.0,243.0,1536.0,0.0,28.0,0.0,1498.0,1336.32,694.26,3821.8490999999995,381.48549999999994,6233.914599999999,0.2729623697346527
2022-10-23 22:00:00+02:00,625.0,787.0,10367.0,2299.0,549.0,614.0,131.0,2478.0,198.0,1456.0,0.0,28.0,0.0,1485.0,1266.72,684.6899999999999,3818.1660999999995,301.3461,6070.922199999999,0.2888576961507351
2022-10-23 23:00:00+02:00,637.0,751.0,8476.0,2210.0,556.0,615.0,92.0,2169.0,68.0,1359.0,0.0,28.0,0.0,1554.0,1182.33,653.37,3121.7108,305.18839999999994,5262.5992,0.28423436132865243
2022-10-24 00:00:00+02:00,612.0,732.0,7540.0,2146.0,579.0,604.0,17.0,2028.0,35.0,1303.0,0.0,28.0,0.0,1621.0,1133.61,636.84,2776.9819999999995,317.81309999999996,4865.245099999999,0.2821249695563931
2022-10-24 01:00:00+02:00,616.0,728.0,6674.0,1978.0,569.0,603.0,9.0,1951.0,33.0,1275.0,0.0,28.0,0.0,1617.0,1109.25,633.36,2458.0341999999996,312.3241,4512.9682999999995,0.2806397798644363
2022-10-24 02:00:00+02:00,619.0,729.0,6600.0,1948.0,601.0,605.0,0.0,1906.0,33.0,1330.0,0.0,28.0,0.0,1615.0,1157.1,634.23,2430.7799999999997,329.8889,4551.9989,0.28425121143999
2022-10-24 03:00:00+02:00,620.0,729.0,6961.0,1942.0,630.0,603.0,0.0,1858.0,43.0,1328.0,0.0,28.0,0.0,1651.0,1155.36,634.23,2563.7362999999996,345.80699999999996,4699.1332999999995,0.2866548709815165
2022-10-24 04:00:00+02:00,620.0,729.0,7775.0,1949.0,473.0,603.0,0.0,1891.0,45.0,1405.0,0.0,28.0,0.0,1637.0,1222.35,634.23,2863.5325,259.62969999999996,4979.742199999999,0.2902793471291168
2022-10-24 05:00:00+02:00,618.0,729.0,9830.0,1946.0,440.0,601.0,0.0,1919.0,61.0,1464.0,0.0,28.0,0.0,1717.0,1273.68,634.23,3620.3889999999997,241.51599999999996,5769.815,0.29813543119929725
2022-10-24 06:00:00+02:00,612.0,727.0,13183.0,1973.0,460.0,590.0,270.0,2305.0,242.0,1704.0,0.0,27.0,0.0,1847.0,1482.48,632.49,4855.2989,252.49399999999997,7222.7629,0.30170271094402673
2022-10-24 07:00:00+02:00,617.0,727.0,14912.0,2162.0,522.0,591.0,1376.0,2984.0,599.0,1941.0,51.0,28.0,0.0,2006.0,1688.67,632.49,5492.089599999999,286.52579999999995,8099.7753999999995,0.2840431827745827
2022-10-24 08:00:00+02:00,620.0,727.0,15886.0,2223.0,563.0,592.0,1691.0,3368.0,530.0,2132.0,953.0,28.0,0.0,1984.0,1854.84,632.49,5850.813799999999,309.03069999999997,8647.174499999997,0.2762940377671981
2022-10-24 09:00:00+02:00,602.0,728.0,15808.0,2313.0,483.0,592.0,1380.0,3186.0,423.0,2151.0,2657.0,26.0,0.0,1855.0,1871.37,633.36,5822.086399999999,265.1187,8591.935099999999,0.266797140106819
2022-10-24 10:00:00+02:00,618.0,725.0,15482.0,2301.0,458.0,594.0,363.0,2648.0,291.0,2147.0,4580.0,27.0,0.0,2062.0,1867.89,630.75,5702.0206,251.39619999999996,8452.056799999998,0.26170599455040866
2022-10-24 11:00:00+02:00,641.0,724.0,14817.0,2037.0,459.0,594.0,0.0,2428.0,97.0,2172.0,6038.0,26.0,0.0,2457.0,1889.64,629.88,5457.1011,251.94509999999997,8228.566200000001,0.2532645798707295
2022-10-24 12:00:00+02:00,630.0,720.0,13514.0,2172.0,456.0,600.0,0.0,2297.0,67.0,2130.0,6463.0,26.0,0.0,2855.0,1853.1,626.4,4977.2062,250.2984,7707.004599999999,0.24137189476980894
2022-10-24 13:00:00+02:00,611.0,723.0,13544.0,2184.0,455.0,606.0,0.0,2277.0,66.0,2077.0,6418.0,26.0,0.0,2878.0,1806.99,629.01,4988.2552,249.74949999999998,7674.0046999999995,0.24082864271143886
2022-10-24 14:00:00+02:00,610.0,723.0,14594.0,2173.0,413.0,606.0,0.0,2336.0,67.0,2183.0,5961.0,26.0,0.0,2974.0,1899.21,629.01,5374.9702,226.6957,8129.8859,0.24887913732933326
2022-10-24 15:00:00+02:00,611.0,720.0,15093.0,2106.0,357.0,605.0,1.0,2584.0,76.0,2226.0,4623.0,28.0,0.0,3040.0,1936.62,626.4,5558.751899999999,195.95729999999998,8317.7292,0.2593616838166511
2022-10-24 16:00:00+02:00,616.0,721.0,15765.0,2107.0,489.0,605.0,390.0,2857.0,170.0,2226.0,2875.0,27.0,0.0,3072.0,1936.62,627.27,5806.249499999999,268.41209999999995,8638.551599999999,0.27063131578947364
2022-10-24 17:00:00+02:00,619.0,723.0,16363.0,2142.0,556.0,604.0,695.0,3192.0,287.0,2280.0,701.0,28.0,0.0,2966.0,1983.6,629.01,6026.492899999999,305.18839999999994,8944.291299999997,0.2870808608293747
2022-10-24 18:00:00+02:00,622.0,725.0,16654.0,2393.0,572.0,595.0,1031.0,4024.0,647.0,2215.0,11.0,26.0,0.0,2965.0,1927.05,630.75,6133.668199999999,313.97079999999994,9005.438999999998,0.277261052955665
2022-10-24 19:00:00+02:00,624.0,728.0,16190.0,2432.0,491.0,602.0,2209.0,4370.0,792.0,2072.0,0.0,26.0,0.0,2856.0,1802.64,633.36,5962.776999999999,269.50989999999996,8668.286899999997,0.259591725563009
2022-10-24 20:00:00+02:00,619.0,729.0,16169.0,2458.0,454.0,606.0,1192.0,3480.0,307.0,1998.0,0.0,26.0,0.0,3079.0,1738.26,634.23,5955.042699999999,249.20059999999998,8576.7333,0.27562854066908765
2022-10-24 21:00:00+02:00,634.0,729.0,14873.0,2459.0,445.0,607.0,342.0,2941.0,212.0,1905.0,0.0,27.0,0.0,3268.0,1657.35,634.23,5477.7258999999995,244.26049999999998,8013.5664,0.2817511567400323
2022-10-24 22:00:00+02:00,644.0,728.0,12630.0,2182.0,445.0,607.0,127.0,2916.0,82.0,1689.0,0.0,27.0,0.0,3605.0,1469.43,633.36,4651.629,244.26049999999998,6998.6795,0.2725130246865509
2022-10-24 23:00:00+02:00,648.0,727.0,10437.0,2106.0,392.0,607.0,50.0,2863.0,83.0,1497.0,0.0,26.0,0.0,3554.0,1302.39,632.49,3843.9470999999994,215.16879999999998,5993.9959,0.2607218747281427
2022-10-25 00:00:00+02:00,635.0,705.0,9874.0,2085.0,438.0,607.0,0.0,2725.0,62.0,1952.0,0.0,27.0,0.0,3281.0,1698.24,613.35,3636.5941999999995,240.41819999999998,6188.6024,0.276387941583672
2022-10-25 01:00:00+02:00,633.0,662.0,8911.0,2033.0,454.0,607.0,0.0,2747.0,62.0,1887.0,0.0,27.0,0.0,3037.0,1641.69,575.9399999999999,3281.9212999999995,249.20059999999998,5748.751899999999,0.272970175688509
2022-10-25 02:00:00+02:00,632.0,646.0,8440.0,2055.0,453.0,607.0,0.0,2773.0,62.0,1866.0,0.0,26.0,0.0,2749.0,1623.42,562.02,3108.4519999999998,248.65169999999998,5542.5437,0.2729107144615688
2022-10-25 03:00:00+02:00,635.0,649.0,8501.0,2048.0,453.0,607.0,0.0,2726.0,62.0,1852.0,0.0,27.0,0.0,2484.0,1611.24,564.63,3130.9183,248.65169999999998,5555.4400000000005,0.27716224306525644
2022-10-25 04:00:00+02:00,636.0,649.0,9302.0,2105.0,452.0,606.0,0.0,2756.0,66.0,1877.0,0.0,27.0,0.0,2108.0,1632.99,564.63,3425.9266,248.10279999999997,5871.649399999999,0.2852530800621842
2022-10-25 05:00:00+02:00,616.0,647.0,11098.0,2105.0,449.0,606.0,0.0,2888.0,72.0,1942.0,0.0,27.0,0.0,1942.0,1689.54,562.89,4087.3933999999995,246.45609999999996,6586.2795,0.2941353831725616
2022-10-25 06:00:00+02:00,620.0,645.0,14257.0,2115.0,445.0,606.0,213.0,3088.0,170.0,2305.0,0.0,27.0,0.0,1934.0,2005.35,561.15,5250.853099999999,244.26049999999998,8061.6136,0.30507525449385053
2022-10-25 07:00:00+02:00,620.0,645.0,17211.0,2422.0,449.0,606.0,351.0,3471.0,255.0,2467.0,70.0,27.0,0.0,1835.0,2146.29,561.15,6338.811299999999,246.45609999999996,9292.7074,0.3053898386407703
2022-10-25 08:00:00+02:00,628.0,647.0,17795.0,2448.0,454.0,606.0,446.0,4163.0,713.0,2574.0,1090.0,28.0,0.0,1678.0,2239.38,562.89,6553.898499999999,249.20059999999998,9605.3691,0.2887096212804328
2022-10-25 09:00:00+02:00,608.0,646.0,17611.0,2446.0,452.0,606.0,198.0,3964.0,596.0,2508.0,3014.0,28.0,0.0,1346.0,2181.96,562.02,6486.131299999999,248.10279999999997,9478.2141,0.278582550039679
2022-10-25 10:00:00+02:00,609.0,644.0,16414.0,2439.0,445.0,605.0,210.0,3736.0,472.0,2422.0,4718.0,27.0,0.0,1017.0,2107.14,560.28,6045.276199999999,244.26049999999998,8956.956699999999,0.2653284169678298
2022-10-25 11:00:00+02:00,630.0,645.0,15514.0,2407.0,386.0,602.0,139.0,3361.0,207.0,2387.0,6341.0,25.0,0.0,981.0,2076.69,561.15,5713.806199999999,211.87539999999998,8563.5216,0.2546772223048327
2022-10-25 12:00:00+02:00,636.0,645.0,13993.0,2182.0,386.0,605.0,57.0,3187.0,170.0,2378.0,6015.0,23.0,0.0,1247.0,2068.86,561.15,5153.621899999999,211.87539999999998,7995.507299999999,0.25363238484963835
2022-10-25 13:00:00+02:00,622.0,644.0,12596.0,2146.0,385.0,604.0,51.0,2960.0,174.0,2452.0,6524.0,26.0,0.0,1513.0,2133.24,560.28,4639.1068,211.32649999999998,7543.953299999999,0.24575539303514998
2022-10-25 14:00:00+02:00,604.0,639.0,14003.0,2163.0,386.0,603.0,85.0,2930.0,170.0,2543.0,6275.0,25.0,0.0,1805.0,2212.41,555.93,5157.304899999999,211.87539999999998,8137.520299999999,0.252474955787906
2022-10-25 15:00:00+02:00,601.0,653.0,15342.0,2165.0,388.0,604.0,165.0,2924.0,171.0,2588.0,5184.0,26.0,0.0,2146.0,2251.56,568.11,5650.458599999999,212.9732,8683.1018,0.2634676032405862
2022-10-25 16:00:00+02:00,607.0,651.0,17477.0,2173.0,390.0,605.0,196.0,3055.0,187.0,2638.0,2693.0,25.0,0.0,2306.0,2295.06,566.37,6436.7791,214.07099999999997,9512.2801,0.2882247098748599
2022-10-25 17:00:00+02:00,610.0,646.0,17983.0,2176.0,446.0,605.0,1115.0,3720.0,544.0,2706.0,636.0,27.0,0.0,2289.0,2354.22,562.02,6623.138899999999,244.80939999999998,9784.1883,0.2920391696266006
2022-10-25 18:00:00+02:00,614.0,649.0,18396.0,2466.0,449.0,605.0,1713.0,4496.0,691.0,2809.0,5.0,27.0,0.0,1993.0,2443.83,564.63,6775.246799999999,246.45609999999996,10030.1629,0.28729020422192303
2022-10-25 19:00:00+02:00,614.0,647.0,18079.0,2487.0,438.0,608.0,1874.0,4727.0,975.0,2858.0,0.0,24.0,0.0,1600.0,2486.46,562.89,6658.4956999999995,240.41819999999998,9948.2639,0.2847975694941456
2022-10-25 20:00:00+02:00,618.0,648.0,18440.0,2394.0,439.0,610.0,1037.0,3947.0,373.0,2727.0,0.0,25.0,0.0,1352.0,2372.49,563.76,6791.451999999999,240.9671,9968.6691,0.30569362465501376
2022-10-25 21:00:00+02:00,615.0,649.0,18028.0,2367.0,440.0,610.0,302.0,3283.0,274.0,2736.0,0.0,27.0,0.0,1088.0,2380.32,564.63,6639.712399999999,241.51599999999996,9826.178399999999,0.323027660343864
2022-10-25 22:00:00+02:00,615.0,648.0,16146.0,2060.0,441.0,612.0,237.0,3021.0,233.0,2585.0,0.0,28.0,2.0,849.0,2248.95,563.76,5946.5718,242.06489999999997,9001.3467,0.3275956873021072
2022-10-25 23:00:00+02:00,616.0,648.0,13294.0,2016.0,440.0,611.0,49.0,2909.0,230.0,2378.0,0.0,26.0,7.0,838.0,2068.86,563.76,4896.1802,241.51599999999996,7770.316199999999,0.3229289419000914
2022-10-26 00:00:00+02:00,618.0,646.0,11277.0,2205.0,428.0,611.0,55.0,2729.0,156.0,1535.0,0.0,27.0,8.0,768.0,1335.45,562.02,4153.3191,234.92919999999998,6285.7182999999995,0.29842464511228217
2022-10-26 01:00:00+02:00,620.0,645.0,10775.0,2236.0,422.0,612.0,0.0,2694.0,155.0,1456.0,0.0,27.0,6.0,757.0,1266.72,561.15,3968.4324999999994,231.6358,6027.9383,0.29541476598872823
2022-10-26 02:00:00+02:00,620.0,646.0,10317.0,2267.0,422.0,611.0,0.0,2665.0,155.0,1435.0,0.0,27.0,4.0,731.0,1248.45,562.02,3799.7510999999995,231.6358,5841.8569,0.29356064824120603
