,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore,co2_other,co2_fossilgas,co2_total,emission_factor
2022-01-09 01:00:00+01:00,0.0,10093.0,0.0,5832.0,1449.0,0.0,1328.0,1260.6299999999999,0.0,1260.6299999999999,0.06740615976900866
2022-01-09 02:00:00+01:00,0.0,10192.0,0.0,5831.0,1485.0,0.0,1314.0,1291.95,0.0,1291.95,0.06864042078418872
2022-01-09 03:00:00+01:00,0.0,10145.0,0.0,5832.0,1495.0,0.0,1375.0,1300.65,0.0,1300.65,0.06901098318034701
2022-01-09 04:00:00+01:00,0.0,10131.0,0.0,5833.0,1507.0,0.0,1436.0,1311.09,0.0,1311.09,0.06934415824826784
2022-01-09 05:00:00+01:00,0.0,10265.0,0.0,5832.0,1544.0,0.0,1522.0,1343.28,0.0,1343.28,0.0700975838856129
2022-01-09 06:00:00+01:00,0.0,10447.0,0.0,5832.0,1574.0,0.0,1552.0,1369.3799999999999,0.0,1369.3799999999999,0.07056841020355578
2022-01-09 07:00:00+01:00,0.0,10847.0,0.0,5833.0,1604.0,0.0,1633.0,1395.48,0.0,1395.48,0.0700647687904805
2022-01-09 08:00:00+01:00,0.0,11126.0,0.0,5832.0,1639.0,0.0,1746.0,1425.93,0.0,1425.93,0.07009438135968146
2022-01-09 09:00:00+01:00,0.0,11373.0,0.0,5832.0,1669.0,1.0,1816.0,1452.03,0.0,1452.03,0.07017688850224735
2022-01-09 10:00:00+01:00,0.0,11703.0,0.0,5832.0,1685.0,7.0,1844.0,1465.95,0.0,1465.95,0.0695719234967491
2022-01-09 11:00:00+01:00,0.0,11698.0,0.0,5831.0,1685.0,11.0,1874.0,1465.95,0.0,1465.95,0.06947959618939287
2022-01-09 12:00:00+01:00,0.0,11796.0,0.0,5831.0,1690.0,11.0,1874.0,1470.3,0.0,1470.3,0.06934723139326479
2022-01-09 13:00:00+01:00,0.0,11801.0,0.0,5831.0,1718.0,8.0,1898.0,1494.66,0.0,1494.66,0.07031708694015808
2022-01-09 14:00:00+01:00,0.0,11843.0,0.0,5830.0,1730.0,4.0,1993.0,1505.1,0.0,1505.1,0.07033177570093457
2022-01-09 15:00:00+01:00,0.0,11870.0,0.0,5832.0,1728.0,0.0,2101.0,1503.36,0.0,1503.36,0.06982304584088059
2022-01-09 16:00:00+01:00,0.0,11967.0,0.0,5832.0,1730.0,0.0,2102.0,1505.1,0.0,1505.1,0.06958069437381535
2022-01-09 17:00:00+01:00,0.0,11944.0,0.0,5831.0,1742.0,0.0,2164.0,1515.54,0.0,1515.54,0.06990175729901757
2022-01-09 18:00:00+01:00,0.0,11921.0,0.0,5831.0,1741.0,0.0,2129.0,1514.67,0.0,1514.67,0.07005226158542226
2022-01-09 19:00:00+01:00,0.0,11917.0,0.0,5830.0,1744.0,0.0,2085.0,1517.28,0.0,1517.28,0.0703225806451613
2022-01-09 20:00:00+01:00,0.0,11866.0,0.0,5830.0,1744.0,0.0,2042.0,1517.28,0.0,1517.28,0.07063029513080718
2022-01-09 21:00:00+01:00,0.0,11830.0,0.0,5830.0,1740.0,0.0,2072.0,1513.8,0.0,1513.8,0.07050111773472428
2022-01-09 22:00:00+01:00,0.0,11794.0,0.0,5829.0,1728.0,0.0,2058.0,1503.36,0.0,1503.36,0.07022093512074361
2022-01-09 23:00:00+01:00,0.0,11650.0,0.0,5829.0,1763.0,0.0,2044.0,1533.81,0.0,1533.81,0.07205722070844686
2022-01-10 00:00:00+01:00,0.0,11224.0,0.0,5833.0,1741.0,0.0,2053.0,1514.67,0.0,1514.67,0.07264255910987483
2022-01-10 01:00:00+01:00,0.0,11189.0,0.0,5833.0,1698.0,0.0,2062.0,1477.26,0.0,1477.26,0.07108363006447888
2022-01-10 02:00:00+01:00,0.0,11102.0,0.0,5833.0,1700.0,0.0,2099.0,1479.0,0.0,1479.0,0.07133211150766856
2022-01-10 03:00:00+01:00,0.0,11011.0,0.0,5834.0,1710.0,0.0,2152.0,1487.7,0.0,1487.7,0.07184526971555513
2022-01-10 04:00:00+01:00,0.0,11025.0,0.0,5834.0,1703.0,0.0,2281.0,1481.61,0.0,1481.61,0.07108429688624478
2022-01-10 05:00:00+01:00,0.0,10986.0,0.0,5834.0,1745.0,0.0,2351.0,1518.15,0.0,1518.15,0.07258318990246701
2022-01-10 06:00:00+01:00,0.0,11568.0,0.0,5834.0,1845.0,0.0,2375.0,1605.15,0.0,1605.15,0.0742368883544538
2022-01-10 07:00:00+01:00,0.0,11726.0,0.0,5833.0,1879.0,0.0,2300.0,1634.73,0.0,1634.73,0.07520149047750484
2022-01-10 08:00:00+01:00,0.0,11834.0,0.0,5834.0,2000.0,0.0,2291.0,1740.0,0.0,1740.0,0.07923858099184844
2022-01-10 09:00:00+01:00,0.0,11728.0,0.0,5826.0,2049.0,4.0,2231.0,1782.6299999999999,0.0,1782.6299999999999,0.08162972799706933
2022-01-10 10:00:00+01:00,0.0,11567.0,0.0,5826.0,2055.0,13.0,2231.0,1787.85,0.0,1787.85,0.08241978609625668
2022-01-10 11:00:00+01:00,0.0,11474.0,0.0,5827.0,2062.0,22.0,2286.0,1793.94,0.0,1793.94,0.08278067463430391
2022-01-10 12:00:00+01:00,0.0,11378.0,0.0,5828.0,2041.0,22.0,2443.0,1775.67,0.0,1775.67,0.08178288504053059
2022-01-10 13:00:00+01:00,0.0,11128.0,0.0,5828.0,2052.0,17.0,2410.0,1785.24,0.0,1785.24,0.08328621413575928
2022-01-10 14:00:00+01:00,0.0,11026.0,0.0,5829.0,2063.0,8.0,2421.0,1794.81,0.0,1794.81,0.08407785637326087
2022-01-10 15:00:00+01:00,0.0,10874.0,0.0,5827.0,2057.0,1.0,2573.0,1789.59,0.0,1789.59,0.08389227451715732
2022-01-10 16:00:00+01:00,0.0,10734.0,0.0,5829.0,2060.0,0.0,2811.0,1792.2,0.0,1792.2,0.08361481757954652
2022-01-10 17:00:00+01:00,0.0,10337.0,0.0,5829.0,2067.0,0.0,3134.0,1798.29,0.0,1798.29,0.0841620255534235
2022-01-10 18:00:00+01:00,0.0,9853.0,0.0,5828.0,2069.0,0.0,3348.0,1800.03,0.0,1800.03,0.0853175656460328
2022-01-10 19:00:00+01:00,0.0,9795.0,0.0,5827.0,2071.0,0.0,3565.0,1801.77,0.0,1801.77,0.08475726785210273
2022-01-10 20:00:00+01:00,0.0,9503.0,0.0,5827.0,2054.0,0.0,3818.0,1786.98,0.0,1786.98,0.08428355815489105
2022-01-10 21:00:00+01:00,0.0,9094.0,0.0,5827.0,2037.0,0.0,4152.0,1772.19,0.0,1772.19,0.08395026054002842
2022-01-10 22:00:00+01:00,0.0,8900.0,0.0,5828.0,1952.0,0.0,4412.0,1698.24,0.0,1698.24,0.08051583538782477
2022-01-10 23:00:00+01:00,0.0,8450.0,0.0,5827.0,1771.0,0.0,4874.0,1540.77,0.0,1540.77,0.07364353312302839
2022-01-11 00:00:00+01:00,0.0,7468.0,0.0,5829.0,1720.0,0.0,5275.0,1496.4,0.0,1496.4,0.07374334713187464
2022-01-11 01:00:00+01:00,0.0,7164.0,0.0,5828.0,1706.0,0.0,5563.0,1484.22,0.0,1484.22,0.07325502196337792
2022-01-11 02:00:00+01:00,0.0,7117.0,0.0,5828.0,1708.0,0.0,5658.0,1485.96,0.0,1485.96,0.07316035645709222
2022-01-11 03:00:00+01:00,0.0,7115.0,0.0,5829.0,1716.0,0.0,5764.0,1492.92,0.0,1492.92,0.07309635722679202
2022-01-11 04:00:00+01:00,0.0,7199.0,0.0,5829.0,1725.0,0.0,5767.0,1500.75,0.0,1500.75,0.07313596491228071
2022-01-11 05:00:00+01:00,0.0,7290.0,0.0,5828.0,1767.0,0.0,5793.0,1537.29,0.0,1537.29,0.07434423058322855
2022-01-11 06:00:00+01:00,0.0,7967.0,0.0,5829.0,1813.0,0.0,5841.0,1577.31,0.0,1577.31,0.07353426573426573
2022-01-11 07:00:00+01:00,0.0,8446.0,0.0,5848.0,1838.0,0.0,5745.0,1599.06,0.0,1599.06,0.07309320290716277
2022-01-11 08:00:00+01:00,0.0,8681.0,0.0,5830.0,1849.0,0.0,5778.0,1608.6299999999999,0.0,1608.6299999999999,0.07266374559580811
2022-01-11 09:00:00+01:00,0.0,8823.0,0.0,5831.0,1915.0,4.0,5876.0,1666.05,0.0,1666.05,0.07421488707737538
2022-01-11 10:00:00+01:00,0.0,8904.0,0.0,5959.0,2021.0,14.0,6073.0,1758.27,0.0,1758.27,0.07654303251926342
2022-01-11 11:00:00+01:00,0.0,8825.0,0.0,6159.0,1997.0,21.0,6062.0,1737.39,0.0,1737.39,0.07532908428720084
2022-01-11 12:00:00+01:00,0.0,8814.0,0.0,6279.0,2018.0,20.0,6012.0,1755.66,0.0,1755.66,0.07586138357170635
2022-01-11 13:00:00+01:00,0.0,8813.0,0.0,6377.0,2036.0,11.0,6087.0,1771.32,0.0,1771.32,0.07594409192248328
2022-01-11 14:00:00+01:00,0.0,8906.0,0.0,6393.0,2019.0,4.0,6034.0,1756.53,0.0,1756.53,0.07520679910943655
2022-01-11 15:00:00+01:00,0.0,9018.0,0.0,6393.0,2011.0,0.0,5900.0,1749.57,0.0,1749.57,0.07501800874710574
2022-01-11 16:00:00+01:00,0.0,9108.0,0.0,6392.0,2002.0,0.0,5797.0,1741.74,0.0,1741.74,0.07475599811150693
2022-01-11 17:00:00+01:00,0.0,9124.0,0.0,6391.0,1993.0,0.0,5697.0,1733.91,0.0,1733.91,0.07472139625080802
2022-01-11 18:00:00+01:00,0.0,8889.0,0.0,6427.0,1996.0,0.0,5654.0,1736.52,0.0,1736.52,0.07561264477923887
2022-01-11 19:00:00+01:00,0.0,8843.0,0.0,6584.0,2001.0,0.0,5488.0,1740.87,0.0,1740.87,0.07596744632571129
2022-01-11 20:00:00+01:00,0.0,8686.0,0.0,6690.0,1906.0,0.0,5343.0,1658.22,0.0,1658.22,0.07329149171270719
2022-01-11 21:00:00+01:00,0.0,8458.0,0.0,6794.0,1862.0,0.0,5268.0,1619.94,0.0,1619.94,0.07237691001697794
2022-01-11 22:00:00+01:00,0.0,8088.0,0.0,6794.0,1785.0,0.0,5272.0,1552.95,0.0,1552.95,0.0707849035963353
2022-01-11 23:00:00+01:00,0.0,7730.0,0.0,6795.0,1601.0,0.0,5478.0,1392.87,0.0,1392.87,0.06447278281799666
2022-01-12 00:00:00+01:00,0.0,6876.0,0.0,6830.0,1485.0,0.0,5724.0,1291.95,0.0,1291.95,0.06177145589289983
2022-01-12 01:00:00+01:00,0.0,6738.0,0.0,6906.0,1396.0,0.0,5952.0,1214.52,0.0,1214.52,0.05785632621951219
2022-01-12 02:00:00+01:00,0.0,6715.0,0.0,6935.0,1358.0,0.0,6059.0,1181.46,0.0,1181.46,0.05608107466654009
2022-01-12 03:00:00+01:00,0.0,6528.0,0.0,6952.0,1342.0,0.0,6249.0,1167.54,0.0,1167.54,0.055409804945185326
2022-01-12 04:00:00+01:00,0.0,6445.0,0.0,6966.0,1407.0,0.0,6438.0,1224.09,0.0,1224.09,0.057587975159954834
2022-01-12 05:00:00+01:00,0.0,6546.0,0.0,6970.0,1452.0,0.0,6604.0,1263.24,0.0,1263.24,0.05855924346374931
2022-01-12 06:00:00+01:00,0.0,6849.0,0.0,6970.0,1544.0,0.0,6793.0,1343.28,0.0,1343.28,0.0606282722513089
2022-01-12 07:00:00+01:00,0.0,7064.0,0.0,6968.0,1625.0,0.0,7071.0,1413.75,0.0,1413.75,0.06220300950369588
2022-01-12 08:00:00+01:00,0.0,7037.0,0.0,6968.0,1672.0,0.0,7341.0,1454.64,0.0,1454.64,0.06319575984012513
2022-01-12 09:00:00+01:00,0.0,6940.0,0.0,6969.0,1630.0,3.0,7695.0,1418.1,0.0,1418.1,0.061027671386151394
2022-01-12 10:00:00+01:00,30.0,6936.0,0.0,6965.0,1635.0,10.0,7925.0,1422.45,11.049,1433.499,0.06099736181439088
2022-01-12 11:00:00+01:00,15.0,6923.0,0.0,6967.0,1602.0,14.0,8201.0,1393.74,5.5245,1399.2645,0.058985941320293396
2022-01-12 12:00:00+01:00,0.0,6737.0,0.0,6971.0,1516.0,14.0,8247.0,1318.92,0.0,1318.92,0.05616010219288908
2022-01-12 13:00:00+01:00,0.0,6712.0,0.0,6967.0,1512.0,10.0,8418.0,1315.44,0.0,1315.44,0.05569414454464626
2022-01-12 14:00:00+01:00,30.0,6737.0,0.0,6968.0,1511.0,4.0,8613.0,1314.57,11.049,1325.619,0.05555122993756024
2022-01-12 15:00:00+01:00,15.0,6747.0,0.0,6971.0,1526.0,0.0,8844.0,1327.62,5.5245,1333.1444999999999,0.05531031406878811
2022-01-12 16:00:00+01:00,0.0,6814.0,0.0,6972.0,1523.0,0.0,9110.0,1325.01,0.0,1325.01,0.054261435767230436
2022-01-12 17:00:00+01:00,0.0,6759.0,0.0,6973.0,1503.0,0.0,9056.0,1307.61,0.0,1307.61,0.053831048536494994
2022-01-12 18:00:00+01:00,0.0,6656.0,0.0,6975.0,1514.0,0.0,9106.0,1317.18,0.0,1317.18,0.05431446125932952
2022-01-12 19:00:00+01:00,0.0,6395.0,0.0,6975.0,1469.0,0.0,9197.0,1278.03,0.0,1278.03,0.05317149276085871
2022-01-12 20:00:00+01:00,0.0,6269.0,0.0,6973.0,1358.0,0.0,9232.0,1181.46,0.0,1181.46,0.04957452165156093
2022-01-12 21:00:00+01:00,0.0,5918.0,0.0,6974.0,1244.0,0.0,9298.0,1082.28,0.0,1082.28,0.046184176837074334
2022-01-12 22:00:00+01:00,0.0,5457.0,0.0,6973.0,1201.0,0.0,9384.0,1044.87,0.0,1044.87,0.04539952205083641
2022-01-12 23:00:00+01:00,0.0,4961.0,0.0,6973.0,1119.0,0.0,9429.0,973.53,0.0,973.53,0.043302642113690955
2022-01-13 00:00:00+01:00,0.0,4640.0,0.0,6977.0,1046.0,0.0,9374.0,910.02,0.0,910.02,0.041295094613604394
2022-01-13 01:00:00+01:00,0.0,4315.0,0.0,6981.0,1012.0,0.0,9549.0,880.4399999999999,0.0,880.4399999999999,0.040281831907398084
2022-01-13 02:00:00+01:00,0.0,4182.0,0.0,6981.0,976.0,0.0,9635.0,849.12,0.0,849.12,0.03899696886194544
2022-01-13 03:00:00+01:00,0.0,4189.0,0.0,6981.0,981.0,0.0,9646.0,853.47,0.0,853.47,0.03915538835619581
2022-01-13 04:00:00+01:00,0.0,4243.0,0.0,6981.0,1000.0,0.0,9669.0,870.0,0.0,870.0,0.039738729274197235
2022-01-13 05:00:00+01:00,0.0,4656.0,0.0,6981.0,1058.0,0.0,9554.0,920.46,0.0,920.46,0.041370848128005754
2022-01-13 06:00:00+01:00,0.0,5568.0,0.0,6978.0,1166.0,0.0,9370.0,1014.42,0.0,1014.42,0.043948531323108914
2022-01-13 07:00:00+01:00,0.0,6447.0,0.0,6978.0,1214.0,0.0,9232.0,1056.18,0.0,1056.18,0.044245318587407316
2022-01-13 08:00:00+01:00,0.0,6921.0,0.0,6977.0,1205.0,0.0,9067.0,1048.35,0.0,1048.35,0.04337401737691352
2022-01-13 09:00:00+01:00,0.0,7010.0,0.0,6977.0,1211.0,4.0,9037.0,1053.57,0.0,1053.57,0.04346590205866578
2022-01-13 10:00:00+01:00,0.0,7062.0,0.0,6975.0,1220.0,13.0,8829.0,1061.4,0.0,1061.4,0.04404332129963899
2022-01-13 11:00:00+01:00,0.0,6901.0,0.0,6977.0,1225.0,23.0,8756.0,1065.75,0.0,1065.75,0.04462565949250481
2022-01-13 12:00:00+01:00,0.0,6649.0,0.0,6977.0,1218.0,23.0,8859.0,1059.66,0.0,1059.66,0.044662395684059684
2022-01-13 13:00:00+01:00,0.0,6516.0,0.0,6977.0,1201.0,19.0,9165.0,1044.87,0.0,1044.87,0.04375869000753831
2022-01-13 14:00:00+01:00,0.0,6504.0,0.0,6979.0,1190.0,9.0,9226.0,1035.3,0.0,1035.3,0.04330349673749372
2022-01-13 15:00:00+01:00,0.0,6515.0,0.0,6979.0,1183.0,1.0,9397.0,1029.21,0.0,1029.21,0.04275015576323988
2022-01-13 16:00:00+01:00,0.0,6491.0,0.0,6979.0,1186.0,0.0,9576.0,1031.82,0.0,1031.82,0.042580884780455595
2022-01-13 17:00:00+01:00,0.0,6572.0,0.0,6977.0,1185.0,0.0,9557.0,1030.95,0.0,1030.95,0.0424416450537236
2022-01-13 18:00:00+01:00,0.0,6424.0,0.0,6977.0,1196.0,0.0,9587.0,1040.52,0.0,1040.52,0.04302514058881905
2022-01-13 19:00:00+01:00,0.0,6379.0,0.0,6977.0,1161.0,0.0,9561.0,1010.07,0.0,1010.07,0.04194991278345378
2022-01-13 20:00:00+01:00,0.0,6072.0,0.0,6978.0,1123.0,0.0,9464.0,977.01,0.0,977.01,0.04133392562507932
2022-01-13 21:00:00+01:00,0.0,5830.0,0.0,6981.0,1062.0,0.0,9367.0,923.9399999999999,0.0,923.9399999999999,0.03975645438898451
2022-01-13 22:00:00+01:00,0.0,5467.0,0.0,6980.0,989.0,0.0,9406.0,860.43,0.0,860.43,0.03766876805883898
2022-01-13 23:00:00+01:00,0.0,4951.0,0.0,6981.0,959.0,0.0,9470.0,834.33,0.0,834.33,0.037311837574348194
2022-01-14 00:00:00+01:00,0.0,4240.0,0.0,6979.0,876.0,0.0,9447.0,762.12,0.0,762.12,0.03537833070281311
2022-01-14 01:00:00+01:00,0.0,4017.0,0.0,6981.0,889.0,0.0,9686.0,773.43,0.0,773.43,0.03585175914337366
2022-01-14 02:00:00+01:00,0.0,3890.0,0.0,6979.0,880.0,0.0,9880.0,765.6,0.0,765.6,0.035396920800776735
2022-01-14 03:00:00+01:00,0.0,3891.0,0.0,6979.0,882.0,0.0,9884.0,767.34,0.0,767.34,0.03546589018302829
2022-01-14 04:00:00+01:00,0.0,4192.0,0.0,6980.0,911.0,0.0,9877.0,792.57,0.0,792.57,0.03609153005464481
2022-01-14 05:00:00+01:00,0.0,4441.0,0.0,6979.0,1004.0,0.0,9838.0,873.48,0.0,873.48,0.0392363669032432
2022-01-14 06:00:00+01:00,0.0,5110.0,0.0,6978.0,1177.0,0.0,9876.0,1023.99,0.0,1023.99,0.04425003241000821
2022-01-14 07:00:00+01:00,0.0,5868.0,0.0,6977.0,1338.0,0.0,9805.0,1164.06,0.0,1164.06,0.048526763381690846
2022-01-14 08:00:00+01:00,0.0,6315.0,0.0,6978.0,1408.0,0.0,9687.0,1224.96,0.0,1224.96,0.05022798097424963
2022-01-14 09:00:00+01:00,0.0,6356.0,0.0,6977.0,1444.0,8.0,9824.0,1256.28,0.0,1256.28,0.05104961599414848
2022-01-14 10:00:00+01:00,0.0,6368.0,0.0,6976.0,1459.0,27.0,9795.0,1269.33,0.0,1269.33,0.05154639593908629
2022-01-14 11:00:00+01:00,0.0,6362.0,0.0,6970.0,1463.0,44.0,9715.0,1272.81,0.0,1272.81,0.051837175205669134
2022-01-14 12:00:00+01:00,0.0,6416.0,0.0,6977.0,1451.0,46.0,9652.0,1262.37,0.0,1262.37,0.051437128188411695
2022-01-14 13:00:00+01:00,0.0,6355.0,0.0,6977.0,1434.0,38.0,9560.0,1247.58,0.0,1247.58,0.051205877524216056
2022-01-14 14:00:00+01:00,0.0,6362.0,0.0,6976.0,1459.0,18.0,9502.0,1269.33,0.0,1269.33,0.05219928445120697
2022-01-14 15:00:00+01:00,0.0,6399.0,0.0,6976.0,1477.0,3.0,9421.0,1284.99,0.0,1284.99,0.05293252595155709
2022-01-14 16:00:00+01:00,0.0,6597.0,0.0,6976.0,1494.0,0.0,9306.0,1299.78,0.0,1299.78,0.053328683379149054
2022-01-14 17:00:00+01:00,0.0,6680.0,0.0,6977.0,1491.0,0.0,9195.0,1297.17,0.0,1297.17,0.05328718728176478
2022-01-14 18:00:00+01:00,0.0,6543.0,0.0,6975.0,1506.0,0.0,9117.0,1310.22,0.0,1310.22,0.05427364235118678
2022-01-14 19:00:00+01:00,0.0,6261.0,0.0,6976.0,1488.0,0.0,9024.0,1294.56,0.0,1294.56,0.05451008463514253
2022-01-14 20:00:00+01:00,0.0,6198.0,0.0,6977.0,1473.0,0.0,8915.0,1281.51,0.0,1281.51,0.054386538216695667
2022-01-14 21:00:00+01:00,0.0,6133.0,0.0,6977.0,1424.0,0.0,8838.0,1238.8799999999999,0.0,1238.8799999999999,0.05300701694335101
2022-01-14 22:00:00+01:00,0.0,5853.0,0.0,6978.0,1236.0,0.0,8769.0,1075.32,0.0,1075.32,0.04708880714661061
2022-01-14 23:00:00+01:00,0.0,5598.0,0.0,6978.0,1156.0,0.0,8602.0,1005.72,0.0,1005.72,0.04503089460016119
2022-01-15 00:00:00+01:00,0.0,5284.0,0.0,6980.0,1056.0,0.0,8414.0,918.72,0.0,918.72,0.04227109597865096
2022-01-15 01:00:00+01:00,0.0,5166.0,0.0,6979.0,1052.0,0.0,8166.0,915.24,0.0,915.24,0.04284229743013622
2022-01-15 02:00:00+01:00,0.0,5158.0,0.0,6978.0,1049.0,0.0,7899.0,912.63,0.0,912.63,0.043285429709732495
2022-01-15 03:00:00+01:00,0.0,5194.0,0.0,6978.0,1037.0,0.0,7572.0,902.1899999999999,0.0,902.1899999999999,0.04341417641114479
2022-01-15 04:00:00+01:00,0.0,5410.0,0.0,6977.0,1004.0,0.0,7218.0,873.48,0.0,873.48,0.042383424717356497
2022-01-15 05:00:00+01:00,0.0,5679.0,0.0,6976.0,1150.0,0.0,6742.0,1000.5,0.0,1000.5,0.048693239889034894
2022-01-15 06:00:00+01:00,0.0,6304.0,0.0,6977.0,1335.0,0.0,6088.0,1161.45,0.0,1161.45,0.05609785548686244
2022-01-15 07:00:00+01:00,0.0,6989.0,0.0,6976.0,1418.0,0.0,5576.0,1233.66,0.0,1233.66,0.05886063266377213
2022-01-15 08:00:00+01:00,0.0,7666.0,0.0,6976.0,1447.0,0.0,5145.0,1258.89,0.0,1258.89,0.05928652161627579
2022-01-15 09:00:00+01:00,0.0,8227.0,0.0,6975.0,1442.0,6.0,4891.0,1254.54,0.0,1254.54,0.05823963604289494
2022-01-15 10:00:00+01:00,0.0,8544.0,0.0,6975.0,1456.0,18.0,4535.0,1266.72,0.0,1266.72,0.058840579710144926
2022-01-15 11:00:00+01:00,0.0,8717.0,0.0,6976.0,1464.0,30.0,4333.0,1273.68,0.0,1273.68,0.05918587360594796
2022-01-15 12:00:00+01:00,0.0,8663.0,0.0,6975.0,1524.0,29.0,3927.0,1325.8799999999999,0.0,1325.8799999999999,0.0627843545790321
2022-01-15 13:00:00+01:00,0.0,8764.0,0.0,6975.0,1534.0,20.0,3774.0,1334.58,0.0,1334.58,0.06334931409313144
2022-01-15 14:00:00+01:00,0.0,8791.0,0.0,6976.0,1547.0,8.0,3791.0,1345.89,0.0,1345.89,0.0637469805333207
2022-01-15 15:00:00+01:00,0.0,8778.0,0.0,6976.0,1551.0,1.0,4047.0,1349.37,0.0,1349.37,0.06319346227696342
2022-01-15 16:00:00+01:00,0.0,8611.0,0.0,6957.0,1553.0,0.0,4568.0,1351.11,0.0,1351.11,0.062294711604961035
2022-01-15 17:00:00+01:00,0.0,8402.0,0.0,6927.0,1550.0,0.0,5003.0,1348.5,0.0,1348.5,0.06162599396764464
2022-01-15 18:00:00+01:00,0.0,8000.0,0.0,6947.0,1556.0,0.0,5599.0,1353.72,0.0,1353.72,0.06124875576870872
2022-01-15 19:00:00+01:00,0.0,7651.0,0.0,6963.0,1555.0,0.0,6227.0,1352.85,0.0,1352.85,0.06040587604929451
2022-01-15 20:00:00+01:00,0.0,7343.0,0.0,6967.0,1504.0,0.0,6716.0,1308.48,0.0,1308.48,0.05807723035952064
2022-01-15 21:00:00+01:00,0.0,6929.0,0.0,6973.0,1489.0,0.0,7136.0,1295.43,0.0,1295.43,0.057505659874816886
2022-01-15 22:00:00+01:00,0.0,6742.0,0.0,6974.0,1467.0,0.0,7348.0,1276.29,0.0,1276.29,0.05664595446274022
2022-01-15 23:00:00+01:00,0.0,6219.0,0.0,6974.0,1265.0,0.0,7422.0,1100.55,0.0,1100.55,0.05029936014625228
2022-01-16 00:00:00+01:00,0.0,5648.0,0.0,6976.0,1038.0,0.0,7633.0,903.06,0.0,903.06,0.0424071378257807
2022-01-16 01:00:00+01:00,0.0,5417.0,0.0,6976.0,990.0,0.0,7626.0,861.3,0.0,861.3,0.04099671569327431
2022-01-16 02:00:00+01:00,0.0,5332.0,0.0,6977.0,996.0,0.0,7713.0,866.52,0.0,866.52,0.04122751926919783
2022-01-16 03:00:00+01:00,0.0,5326.0,0.0,6977.0,1019.0,0.0,7820.0,886.53,0.0,886.53,0.04193217292592943
2022-01-16 04:00:00+01:00,0.0,5333.0,0.0,6976.0,1021.0,0.0,7765.0,888.27,0.0,888.27,0.04210808248400095
2022-01-16 05:00:00+01:00,0.0,5544.0,0.0,6976.0,1038.0,0.0,7972.0,903.06,0.0,903.06,0.04194426381792847
2022-01-16 06:00:00+01:00,0.0,5834.0,0.0,6975.0,1069.0,0.0,8075.0,930.03,0.0,930.03,0.04236459709379128
2022-01-16 07:00:00+01:00,0.0,5949.0,0.0,6976.0,1094.0,0.0,8300.0,951.78,0.0,951.78,0.042644383708947534
2022-01-16 08:00:00+01:00,0.0,5945.0,0.0,6974.0,1138.0,0.0,8441.0,990.06,0.0,990.06,0.04400657836252111
2022-01-16 09:00:00+01:00,0.0,6013.0,0.0,6975.0,1168.0,1.0,8811.0,1016.16,0.0,1016.16,0.04424242424242424
2022-01-16 10:00:00+01:00,0.0,6089.0,0.0,6974.0,1170.0,6.0,9139.0,1017.9,0.0,1017.9,0.04354093592266233
2022-01-16 11:00:00+01:00,0.0,6065.0,0.0,6974.0,1163.0,10.0,9555.0,1011.81,0.0,1011.81,0.042572053687886566
2022-01-16 12:00:00+01:00,0.0,6037.0,0.0,6977.0,1165.0,10.0,9653.0,1013.55,0.0,1013.55,0.04251111483935911
2022-01-16 13:00:00+01:00,0.0,6134.0,0.0,6975.0,1187.0,9.0,9638.0,1032.69,0.0,1032.69,0.043131186568099236
2022-01-16 14:00:00+01:00,0.0,6170.0,0.0,6977.0,1234.0,4.0,9453.0,1073.58,0.0,1073.58,0.04503649635036496
2022-01-16 15:00:00+01:00,0.0,6238.0,0.0,6977.0,1236.0,0.0,9179.0,1075.32,0.0,1075.32,0.0455065594583157
2022-01-16 16:00:00+01:00,0.0,6477.0,0.0,6975.0,1280.0,0.0,8718.0,1113.6,0.0,1113.6,0.047488272921108736
2022-01-16 17:00:00+01:00,0.0,6920.0,0.0,6975.0,1283.0,0.0,8341.0,1116.21,0.0,1116.21,0.04745992601726264
2022-01-16 18:00:00+01:00,0.0,7036.0,0.0,6975.0,1286.0,0.0,8184.0,1118.82,0.0,1118.82,0.04764788552446659
2022-01-16 19:00:00+01:00,0.0,7021.0,0.0,6976.0,1270.0,0.0,8237.0,1104.9,0.0,1104.9,0.04700901974132063
2022-01-16 20:00:00+01:00,0.0,6760.0,0.0,6976.0,1235.0,0.0,8176.0,1074.45,0.0,1074.45,0.04641854235970104
2022-01-16 21:00:00+01:00,0.0,6578.0,0.0,6976.0,1222.0,0.0,8129.0,1063.14,0.0,1063.14,0.04641519318925999
2022-01-16 22:00:00+01:00,0.0,6238.0,0.0,6975.0,1220.0,0.0,8636.0,1061.4,0.0,1061.4,0.046009796696865925
2022-01-16 23:00:00+01:00,0.0,5736.0,0.0,6977.0,1206.0,0.0,9165.0,1049.22,0.0,1049.22,0.04545226130653266
2022-01-17 00:00:00+01:00,0.0,4591.0,0.0,6978.0,1174.0,0.0,9402.0,1021.38,0.0,1021.38,0.046122375254007676
2022-01-17 01:00:00+01:00,0.0,4230.0,0.0,6978.0,1177.0,0.0,9552.0,1023.99,0.0,1023.99,0.04667867073893422
