,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-01-21 18:00:00+01:00,493.0,0.0,0.0,9993.0,1113.0,197.0,0.0,0.0,0.0,0.0,1050.0,2744.0,0.0,7100.0,21.0,112.0,491.0,291.0,0.0,12297.0,18.27,0.0,3680.4219,108.13329999999999,3806.8251999999998,0.10603379198930421
2022-01-21 19:00:00+01:00,501.0,0.0,0.0,10426.0,1113.0,196.0,0.0,0.0,0.0,0.0,1105.0,3797.0,0.0,7102.0,15.0,112.0,76.0,291.0,0.0,12804.0,13.05,0.0,3839.8958,107.58439999999999,3960.5302,0.10550722467899196
2022-01-21 20:00:00+01:00,504.0,0.0,0.0,10297.0,1113.0,197.0,0.0,0.0,0.0,0.0,1043.0,3634.0,0.0,7102.0,15.0,110.0,29.0,291.0,0.0,13315.0,13.05,0.0,3792.3850999999995,108.13329999999999,3913.5683999999997,0.10394603984063744
2022-01-21 21:00:00+01:00,506.0,0.0,0.0,10098.0,1113.0,198.0,0.0,0.0,0.0,0.0,995.0,3009.0,0.0,7103.0,15.0,108.0,29.0,292.0,0.0,13599.0,13.05,0.0,3719.0933999999997,108.6822,3840.8256,0.10362405503844598
2022-01-21 22:00:00+01:00,499.0,0.0,0.0,9696.0,1112.0,198.0,0.0,0.0,0.0,0.0,979.0,2082.0,0.0,7103.0,15.0,110.0,29.0,287.0,0.0,13473.0,13.05,0.0,3571.0367999999994,108.6822,3692.769,0.10377902369108843
2022-01-21 23:00:00+01:00,494.0,0.0,0.0,8908.0,1113.0,199.0,0.0,0.0,0.0,0.0,953.0,1082.0,0.0,7104.0,15.0,109.0,22.0,292.0,0.0,12993.0,13.05,0.0,3280.8163999999997,109.23109999999998,3403.0975,0.10224424648479749
2022-01-22 00:00:00+01:00,489.0,0.0,0.0,7580.0,1113.0,182.0,0.0,0.0,0.0,0.0,896.0,951.0,0.0,7103.0,14.0,102.0,13.0,302.0,0.0,12786.0,12.18,0.0,2791.7139999999995,99.89979999999998,2903.7937999999995,0.09209329865846308
2022-01-22 01:00:00+01:00,494.0,0.0,0.0,6724.0,1113.0,182.0,0.0,0.0,0.0,0.0,834.0,661.0,0.0,7103.0,14.0,101.0,14.0,299.0,0.0,12346.0,12.18,0.0,2476.4491999999996,99.89979999999998,2588.5289999999995,0.08661632926217164
2022-01-22 02:00:00+01:00,493.0,0.0,0.0,6699.0,1113.0,182.0,0.0,0.0,0.0,0.0,812.0,758.0,0.0,7102.0,15.0,100.0,13.0,301.0,0.0,12016.0,13.05,0.0,2467.2416999999996,99.89979999999998,2580.1915,0.08715685380354006
2022-01-22 03:00:00+01:00,486.0,0.0,0.0,6490.0,1113.0,183.0,0.0,0.0,0.0,0.0,797.0,866.0,0.0,7102.0,15.0,101.0,13.0,305.0,0.0,11464.0,13.05,0.0,2390.267,100.44869999999999,2503.7657,0.08653069638845688
2022-01-22 04:00:00+01:00,494.0,0.0,0.0,6485.0,1113.0,184.0,0.0,0.0,0.0,0.0,795.0,1089.0,0.0,7103.0,15.0,101.0,14.0,307.0,0.0,10839.0,13.05,0.0,2388.4255,100.99759999999999,2502.4731,0.08768608220330075
2022-01-22 05:00:00+01:00,495.0,0.0,0.0,6520.0,1113.0,184.0,0.0,0.0,0.0,0.0,787.0,1139.0,0.0,7103.0,14.0,101.0,14.0,311.0,0.0,10267.0,12.18,0.0,2401.316,100.99759999999999,2514.4936,0.08964965772960638
2022-01-22 06:00:00+01:00,491.0,0.0,0.0,7109.0,1113.0,184.0,0.0,0.0,0.0,0.0,811.0,1203.0,0.0,7102.0,14.0,99.0,13.0,312.0,0.0,9609.0,12.18,0.0,2618.2446999999997,100.99759999999999,2731.4222999999997,0.09734220598717033
2022-01-22 07:00:00+01:00,484.0,0.0,0.0,8512.0,1113.0,183.0,0.0,0.0,0.0,0.0,851.0,1234.0,0.0,7102.0,14.0,98.0,13.0,310.0,0.0,8951.0,12.18,0.0,3134.9695999999994,100.44869999999999,3247.598299999999,0.11250990126450716
2022-01-22 08:00:00+01:00,486.0,0.0,0.0,9628.0,1113.0,178.0,0.0,0.0,0.0,0.0,884.0,1243.0,0.0,7102.0,14.0,100.0,105.0,311.0,0.0,8308.0,12.18,0.0,3545.9923999999996,97.70419999999999,3655.8765999999996,0.12404575868621062
2022-01-22 09:00:00+01:00,496.0,0.0,0.0,10000.0,1113.0,175.0,0.0,0.0,0.0,0.0,891.0,1366.0,0.0,7102.0,14.0,103.0,1929.0,307.0,0.0,7650.0,12.18,0.0,3682.9999999999995,96.05749999999999,3791.2374999999993,0.1217246998009375
2022-01-22 10:00:00+01:00,486.0,0.0,0.0,9590.0,1113.0,142.0,0.0,0.0,0.0,0.0,864.0,1092.0,0.0,7101.0,14.0,104.0,5068.0,306.0,0.0,6532.0,12.18,0.0,3531.997,77.9438,3622.1207999999997,0.11175246205109218
2022-01-22 11:00:00+01:00,487.0,0.0,0.0,9858.0,1113.0,141.0,0.0,0.0,0.0,0.0,832.0,923.0,0.0,7100.0,14.0,103.0,7826.0,304.0,0.0,5846.0,12.18,0.0,3630.7013999999995,77.39489999999999,3720.276299999999,0.10768739109039856
2022-01-22 12:00:00+01:00,486.0,0.0,0.0,10391.0,1113.0,142.0,0.0,0.0,0.0,0.0,851.0,1129.0,0.0,7100.0,14.0,103.0,8084.0,310.0,0.0,5195.0,12.18,0.0,3827.0053,77.9438,3917.1290999999997,0.11218079786929376
2022-01-22 13:00:00+01:00,483.0,0.0,0.0,10589.0,1113.0,142.0,0.0,0.0,0.0,0.0,822.0,1039.0,0.0,7101.0,14.0,101.0,8010.0,309.0,0.0,4494.0,12.18,0.0,3899.9286999999995,77.9438,3990.0524999999993,0.11661023760119237
2022-01-22 14:00:00+01:00,482.0,0.0,0.0,10444.0,1113.0,142.0,0.0,0.0,0.0,0.0,823.0,1266.0,0.0,7101.0,14.0,103.0,8010.0,309.0,0.0,4181.0,12.18,0.0,3846.5251999999996,77.9438,3936.6489999999994,0.11582467341414615
2022-01-22 15:00:00+01:00,478.0,0.0,0.0,10320.0,1113.0,142.0,0.0,0.0,0.0,0.0,806.0,1028.0,0.0,7100.0,15.0,104.0,7975.0,308.0,0.0,4159.0,13.05,0.0,3800.8559999999998,77.9438,3891.8498,0.11600839990461428
2022-01-22 16:00:00+01:00,480.0,0.0,0.0,10479.0,1113.0,142.0,0.0,0.0,0.0,0.0,822.0,1095.0,0.0,7101.0,15.0,105.0,6835.0,305.0,0.0,4357.0,13.05,0.0,3859.4156999999996,77.9438,3950.4094999999998,0.12025965782824438
2022-01-22 17:00:00+01:00,488.0,0.0,0.0,11772.0,1113.0,142.0,0.0,0.0,0.0,0.0,931.0,2441.0,0.0,7101.0,15.0,105.0,3241.0,303.0,0.0,4401.0,13.05,0.0,4335.6276,77.9438,4426.6214,0.13810318534926527
2022-01-22 18:00:00+01:00,483.0,0.0,0.0,12401.0,1112.0,142.0,0.0,0.0,0.0,0.0,944.0,3666.0,0.0,7100.0,16.0,103.0,487.0,311.0,0.0,4721.0,13.92,0.0,4567.288299999999,77.9438,4659.152099999999,0.14797535730165787
2022-01-22 19:00:00+01:00,482.0,0.0,0.0,12793.0,1113.0,142.0,0.0,0.0,0.0,0.0,983.0,4616.0,0.0,7100.0,15.0,104.0,92.0,322.0,0.0,5006.0,13.05,0.0,4711.661899999999,77.9438,4802.655699999999,0.14656542053222654
2022-01-22 20:00:00+01:00,482.0,0.0,0.0,12541.0,1113.0,142.0,0.0,0.0,0.0,0.0,1003.0,3940.0,0.0,7101.0,15.0,104.0,53.0,319.0,0.0,5140.0,13.05,0.0,4618.850299999999,77.9438,4709.844099999999,0.14739912058335677
2022-01-22 21:00:00+01:00,473.0,0.0,0.0,12446.0,1113.0,142.0,0.0,0.0,0.0,0.0,980.0,3555.0,0.0,7103.0,17.0,102.0,42.0,312.0,0.0,5165.0,14.79,0.0,4583.8618,77.9438,4676.5956,0.14869938314785372
2022-01-22 22:00:00+01:00,475.0,0.0,0.0,12013.0,1113.0,142.0,0.0,0.0,0.0,0.0,880.0,2307.0,0.0,7104.0,17.0,99.0,30.0,312.0,0.0,5165.0,14.79,0.0,4424.3879,77.9438,4517.1217,0.15231215901810702
2022-01-22 23:00:00+01:00,475.0,0.0,0.0,11203.0,1113.0,141.0,0.0,0.0,0.0,0.0,854.0,1989.0,0.0,7105.0,15.0,99.0,29.0,311.0,0.0,5144.0,13.05,0.0,4126.064899999999,77.39489999999999,4216.5098,0.14806200575883138
2022-01-23 00:00:00+01:00,473.0,0.0,0.0,8999.0,1113.0,136.0,0.0,0.0,0.0,0.0,890.0,1770.0,0.0,7105.0,14.0,100.0,30.0,309.0,0.0,5140.0,12.18,0.0,3314.3316999999997,74.65039999999999,3401.1620999999996,0.1304176578856551
2022-01-23 01:00:00+01:00,477.0,0.0,0.0,8929.0,1113.0,135.0,0.0,0.0,0.0,0.0,823.0,930.0,0.0,7105.0,14.0,99.0,23.0,308.0,0.0,4866.0,12.18,0.0,3288.5507,74.10149999999999,3374.8322,0.13596133268874386
2022-01-23 02:00:00+01:00,472.0,0.0,0.0,8881.0,1113.0,135.0,0.0,0.0,0.0,0.0,792.0,648.0,0.0,7105.0,15.0,97.0,14.0,313.0,0.0,4557.0,13.05,0.0,3270.8722999999995,74.10149999999999,3358.0238,0.1390946814679811
2022-01-23 03:00:00+01:00,463.0,0.0,0.0,8863.0,1113.0,135.0,0.0,0.0,0.0,0.0,790.0,796.0,0.0,7105.0,15.0,97.0,14.0,310.0,0.0,4200.0,13.05,0.0,3264.2428999999997,74.10149999999999,3351.3944,0.1402198401740513
2022-01-23 04:00:00+01:00,468.0,0.0,0.0,8549.0,1113.0,135.0,0.0,0.0,0.0,0.0,764.0,682.0,0.0,7103.0,15.0,100.0,14.0,309.0,0.0,4083.0,13.05,0.0,3148.5966999999996,74.10149999999999,3235.7482,0.1386650182129848
2022-01-23 05:00:00+01:00,475.0,0.0,0.0,8808.0,1113.0,135.0,0.0,0.0,0.0,0.0,756.0,597.0,0.0,7104.0,15.0,99.0,14.0,312.0,0.0,4066.0,13.05,0.0,3243.9864,74.10149999999999,3331.1378999999997,0.14178674980846173
2022-01-23 06:00:00+01:00,473.0,0.0,0.0,9303.0,1113.0,135.0,0.0,0.0,0.0,0.0,750.0,603.0,0.0,7104.0,17.0,98.0,14.0,312.0,0.0,4050.0,14.79,0.0,3426.2948999999994,74.10149999999999,3515.1863999999996,0.14663717670615717
2022-01-23 07:00:00+01:00,456.0,0.0,0.0,9913.0,1113.0,135.0,0.0,0.0,0.0,0.0,757.0,774.0,0.0,7104.0,16.0,98.0,14.0,314.0,0.0,4051.0,13.92,0.0,3650.9578999999994,74.10149999999999,3738.9793999999993,0.15110040008082437
2022-01-23 08:00:00+01:00,439.0,0.0,0.0,9793.0,1113.0,136.0,0.0,0.0,0.0,0.0,791.0,854.0,0.0,7104.0,15.0,94.0,91.0,321.0,0.0,4071.0,13.05,0.0,3606.7618999999995,74.65039999999999,3694.4622999999997,0.1488382201273064
2022-01-23 09:00:00+01:00,438.0,0.0,0.0,9933.0,1112.0,136.0,0.0,0.0,0.0,0.0,840.0,1348.0,0.0,7103.0,15.0,91.0,1768.0,318.0,0.0,4006.0,13.05,0.0,3658.3238999999994,74.65039999999999,3746.0242999999996,0.13818888519994096
2022-01-23 10:00:00+01:00,441.0,0.0,0.0,10342.0,1112.0,136.0,0.0,0.0,0.0,0.0,847.0,1545.0,0.0,7103.0,16.0,96.0,4578.0,319.0,0.0,3883.0,13.92,0.0,3808.9585999999995,74.65039999999999,3897.5289999999995,0.12813232296666446
2022-01-23 11:00:00+01:00,446.0,0.0,0.0,10341.0,1110.0,133.0,0.0,0.0,0.0,0.0,793.0,1630.0,0.0,7101.0,14.0,97.0,6262.0,316.0,0.0,3761.0,12.18,0.0,3808.5902999999994,73.0037,3893.7739999999994,0.12166522934633169
2022-01-23 12:00:00+01:00,446.0,0.0,0.0,10314.0,1113.0,124.0,0.0,0.0,0.0,0.0,776.0,1651.0,0.0,7101.0,15.0,96.0,6893.0,317.0,0.0,3751.0,13.05,0.0,3798.6461999999997,68.0636,3879.7598,0.11902198975365831
2022-01-23 13:00:00+01:00,448.0,0.0,0.0,10099.0,1113.0,124.0,0.0,0.0,0.0,0.0,764.0,961.0,0.0,7104.0,15.0,95.0,7010.0,319.0,0.0,3603.0,13.05,0.0,3719.4616999999994,68.0636,3800.5752999999995,0.12006240088453639
2022-01-23 14:00:00+01:00,444.0,0.0,0.0,10221.0,1113.0,124.0,0.0,0.0,0.0,0.0,786.0,1335.0,0.0,7103.0,15.0,92.0,6985.0,315.0,0.0,3589.0,13.05,0.0,3764.3942999999995,68.0636,3845.5078999999996,0.11971570574684016
2022-01-23 15:00:00+01:00,440.0,0.0,0.0,10230.0,1113.0,124.0,0.0,0.0,0.0,0.0,776.0,2108.0,0.0,7102.0,15.0,97.0,6447.0,316.0,0.0,3531.0,13.05,0.0,3767.7089999999994,68.0636,3848.8225999999995,0.11916228366203287
2022-01-23 16:00:00+01:00,442.0,0.0,0.0,10551.0,1113.0,124.0,0.0,0.0,0.0,0.0,827.0,2607.0,0.0,7103.0,15.0,98.0,4966.0,313.0,0.0,3539.0,13.05,0.0,3885.9332999999997,68.0636,3967.0469,0.1251513313142785
2022-01-23 17:00:00+01:00,446.0,0.0,0.0,11947.0,1112.0,124.0,0.0,0.0,0.0,0.0,931.0,4317.0,0.0,7103.0,14.0,98.0,2020.0,313.0,0.0,3585.0,12.18,0.0,4400.080099999999,68.0636,4480.3237,0.1399663761324586
2022-01-23 18:00:00+01:00,445.0,0.0,0.0,12356.0,1107.0,127.0,0.0,0.0,0.0,0.0,928.0,4660.0,0.0,7103.0,15.0,96.0,161.0,314.0,0.0,3781.0,13.05,0.0,4550.7148,69.71029999999999,4633.4751,0.14901987907246003
2022-01-23 19:00:00+01:00,442.0,0.0,0.0,12452.0,1098.0,129.0,0.0,0.0,0.0,0.0,960.0,4696.0,0.0,7103.0,16.0,96.0,20.0,319.0,0.0,4042.0,13.92,0.0,4586.071599999999,70.8081,4670.7997,0.14887960029324576
2022-01-23 20:00:00+01:00,446.0,0.0,0.0,12506.0,1112.0,130.0,0.0,0.0,0.0,0.0,975.0,4927.0,0.0,7104.0,15.0,97.0,18.0,329.0,0.0,4292.0,13.05,0.0,4605.9598,71.357,4690.3668,0.14679874808300208
2022-01-23 21:00:00+01:00,449.0,0.0,0.0,12424.0,1113.0,130.0,0.0,0.0,0.0,0.0,957.0,4275.0,0.0,7103.0,15.0,94.0,14.0,325.0,0.0,4404.0,13.05,0.0,4575.7591999999995,71.357,4660.1662,0.148872830080184
2022-01-23 22:00:00+01:00,447.0,0.0,0.0,12136.0,1113.0,130.0,0.0,0.0,0.0,0.0,887.0,3571.0,0.0,7104.0,16.0,96.0,14.0,316.0,0.0,4506.0,13.92,0.0,4469.6888,71.357,4554.9658,0.15015050764767932
2022-01-23 23:00:00+01:00,443.0,0.0,0.0,11701.0,1113.0,137.0,0.0,0.0,0.0,0.0,811.0,2353.0,0.0,7105.0,16.0,94.0,14.0,315.0,0.0,4636.0,13.92,0.0,4309.4783,75.1993,4398.5976,0.15305858445264112
2022-01-24 00:00:00+01:00,455.0,0.0,0.0,9562.0,1106.0,158.0,0.0,0.0,0.0,0.0,782.0,821.0,0.0,7104.0,16.0,93.0,14.0,314.0,0.0,4730.0,13.92,0.0,3521.6845999999996,86.72619999999999,3622.3307999999997,0.14400042933810375
2022-01-24 01:00:00+01:00,452.0,0.0,0.0,8989.0,1106.0,159.0,0.0,0.0,0.0,0.0,757.0,713.0,0.0,7105.0,16.0,90.0,14.0,316.0,0.0,4489.0,13.92,0.0,3310.6486999999997,87.2751,3411.8437999999996,0.14095033462777823
2022-01-24 02:00:00+01:00,446.0,0.0,0.0,8792.0,1081.0,170.0,0.0,0.0,0.0,0.0,744.0,651.0,0.0,7105.0,17.0,93.0,14.0,313.0,0.0,4282.0,14.79,0.0,3238.0935999999997,93.31299999999999,3346.1965999999998,0.14114208705922052
2022-01-24 03:00:00+01:00,444.0,0.0,0.0,8590.0,1002.0,164.0,0.0,0.0,0.0,0.0,734.0,572.0,0.0,7106.0,16.0,92.0,14.0,317.0,0.0,4125.0,13.92,0.0,3163.6969999999997,90.0196,3267.6366,0.14099225923369002
2022-01-24 04:00:00+01:00,445.0,0.0,0.0,8876.0,846.0,164.0,0.0,0.0,0.0,0.0,733.0,677.0,0.0,7106.0,15.0,92.0,14.0,313.0,0.0,4000.0,13.05,0.0,3269.0307999999995,90.0196,3372.1004,0.14484345174176366
2022-01-24 05:00:00+01:00,452.0,0.0,0.0,9518.0,820.0,169.0,0.0,0.0,0.0,0.0,728.0,783.0,0.0,7107.0,16.0,89.0,14.0,310.0,0.0,3906.0,13.92,0.0,3505.4793999999997,92.76409999999998,3612.1634999999997,0.15106070173971226
2022-01-24 06:00:00+01:00,466.0,0.0,0.0,12938.0,820.0,172.0,0.0,0.0,0.0,0.0,777.0,2512.0,0.0,7104.0,16.0,92.0,14.0,314.0,0.0,3834.0,13.92,0.0,4765.0653999999995,94.4108,4873.396199999999,0.16770694793351454
2022-01-24 07:00:00+01:00,476.0,0.0,0.0,15224.0,820.0,180.0,0.0,0.0,0.0,0.0,819.0,4915.0,0.0,7102.0,16.0,92.0,12.0,316.0,0.0,3859.0,13.92,0.0,5606.999199999999,98.80199999999999,5719.721199999999,0.16906745883952584
2022-01-24 08:00:00+01:00,483.0,0.0,0.0,16127.0,820.0,184.0,0.0,0.0,0.0,0.0,821.0,5639.0,0.0,7102.0,15.0,97.0,106.0,322.0,0.0,3765.0,13.05,0.0,5939.5741,100.99759999999999,6053.6217,0.17061587046588314
2022-01-24 09:00:00+01:00,475.0,0.0,0.0,16529.0,820.0,192.0,0.0,0.0,0.0,0.0,830.0,5518.0,0.0,7103.0,13.0,92.0,1712.0,316.0,0.0,3521.0,11.31,0.0,6087.6307,105.38879999999999,6204.3295,0.16713799466609197
2022-01-24 10:00:00+01:00,457.0,0.0,0.0,16585.0,820.0,192.0,0.0,0.0,0.0,0.0,837.0,4541.0,0.0,7102.0,16.0,99.0,4303.0,310.0,0.0,3290.0,13.92,0.0,6108.255499999999,105.38879999999999,6227.564299999999,0.1615367373936501
2022-01-24 11:00:00+01:00,414.0,0.0,0.0,16844.0,820.0,197.0,0.0,0.0,0.0,0.0,834.0,3972.0,0.0,7101.0,15.0,101.0,5752.0,314.0,0.0,3311.0,13.05,0.0,6203.645199999999,108.13329999999999,6324.8285,0.1594159672337744
2022-01-24 12:00:00+01:00,408.0,0.0,0.0,16594.0,820.0,198.0,0.0,0.0,0.0,0.0,856.0,4134.0,0.0,7102.0,15.0,104.0,6426.0,311.0,0.0,3323.0,13.05,0.0,6111.570199999999,108.6822,6233.3024,0.15470706609416493
2022-01-24 13:00:00+01:00,422.0,0.0,0.0,16831.0,820.0,198.0,0.0,0.0,0.0,0.0,835.0,3531.0,0.0,7103.0,13.0,107.0,6781.0,310.0,0.0,3182.0,11.31,0.0,6198.8573,108.6822,6318.8495,0.15744772381830416
2022-01-24 14:00:00+01:00,433.0,0.0,0.0,16863.0,838.0,199.0,0.0,0.0,0.0,0.0,837.0,3459.0,0.0,7102.0,14.0,106.0,6558.0,308.0,0.0,2969.0,12.18,0.0,6210.642899999999,109.23109999999998,6332.053999999999,0.15955384770448014
2022-01-24 15:00:00+01:00,424.0,0.0,0.0,16926.0,880.0,198.0,0.0,0.0,0.0,0.0,798.0,3549.0,0.0,7102.0,14.0,108.0,6219.0,315.0,0.0,2756.0,12.18,0.0,6233.845799999999,108.6822,6354.708,0.16174267606709256
2022-01-24 16:00:00+01:00,436.0,0.0,0.0,17282.0,916.0,198.0,0.0,0.0,0.0,0.0,797.0,3313.0,0.0,7102.0,14.0,108.0,4977.0,322.0,0.0,2692.0,12.18,0.0,6364.960599999999,108.6822,6485.8228,0.16997727284639777
2022-01-24 17:00:00+01:00,459.0,0.0,0.0,18163.0,939.0,197.0,0.0,0.0,0.0,0.0,849.0,4969.0,0.0,7102.0,16.0,108.0,2177.0,323.0,0.0,2764.0,13.92,0.0,6689.432899999999,108.13329999999999,6811.486199999999,0.1789388483160826
2022-01-24 18:00:00+01:00,476.0,0.0,0.0,18741.0,927.0,199.0,0.0,0.0,0.0,0.0,984.0,5734.0,0.0,7104.0,16.0,105.0,172.0,322.0,0.0,2979.0,13.92,0.0,6902.310299999999,109.23109999999998,7025.461399999999,0.18606057893482347
2022-01-24 19:00:00+01:00,491.0,0.0,0.0,18566.0,909.0,200.0,0.0,0.0,0.0,0.0,1011.0,6948.0,0.0,7104.0,16.0,109.0,17.0,331.0,0.0,3251.0,13.92,0.0,6837.857799999999,109.77999999999999,6961.557799999999,0.17871685877852794
2022-01-24 20:00:00+01:00,491.0,0.0,0.0,18591.0,952.0,200.0,0.0,0.0,0.0,0.0,1014.0,7429.0,0.0,7106.0,15.0,107.0,15.0,316.0,0.0,3447.0,13.05,0.0,6847.065299999999,109.77999999999999,6969.895299999999,0.17563932414383993
2022-01-24 21:00:00+01:00,487.0,0.0,0.0,18911.0,974.0,200.0,0.0,0.0,0.0,0.0,983.0,6457.0,0.0,7106.0,15.0,109.0,15.0,322.0,0.0,3520.0,13.05,0.0,6964.921299999999,109.77999999999999,7087.751299999999,0.18127704800634284
2022-01-24 22:00:00+01:00,483.0,0.0,0.0,17924.0,969.0,200.0,0.0,0.0,0.0,0.0,907.0,4795.0,0.0,7105.0,15.0,109.0,15.0,326.0,0.0,3539.0,13.05,0.0,6601.409199999999,109.77999999999999,6724.239199999999,0.18479784538434055
2022-01-24 23:00:00+01:00,483.0,0.0,0.0,16534.0,833.0,200.0,0.0,0.0,0.0,0.0,837.0,2846.0,0.0,7106.0,15.0,107.0,14.0,321.0,0.0,3496.0,13.05,0.0,6089.472199999999,109.77999999999999,6212.302199999999,0.18944566357648204
2022-01-25 00:00:00+01:00,484.0,0.0,0.0,13238.0,820.0,189.0,0.0,0.0,0.0,0.0,749.0,1228.0,0.0,7108.0,16.0,97.0,14.0,315.0,0.0,3457.0,13.92,0.0,4875.555399999999,103.7421,4993.2175,0.18016299837633049
2022-01-25 01:00:00+01:00,484.0,0.0,0.0,13240.0,820.0,187.0,0.0,0.0,0.0,0.0,729.0,1136.0,0.0,7109.0,15.0,98.0,14.0,316.0,0.0,3323.0,13.05,0.0,4876.2919999999995,102.64429999999999,4991.9863,0.1817184048633104
2022-01-25 02:00:00+01:00,485.0,0.0,0.0,12644.0,820.0,190.0,0.0,0.0,0.0,0.0,696.0,1151.0,0.0,7108.0,15.0,99.0,14.0,312.0,0.0,3060.0,13.05,0.0,4656.785199999999,104.29099999999998,4774.1262,0.1795189215612544
2022-01-25 03:00:00+01:00,478.0,0.0,0.0,12158.0,820.0,190.0,0.0,0.0,0.0,0.0,685.0,1232.0,0.0,7108.0,16.0,99.0,14.0,314.0,0.0,3135.0,13.92,0.0,4477.791399999999,104.29099999999998,4596.002399999999,0.17509247590384394
2022-01-25 04:00:00+01:00,481.0,0.0,0.0,11979.0,820.0,179.0,0.0,0.0,0.0,0.0,687.0,906.0,0.0,7108.0,16.0,99.0,14.0,309.0,0.0,3146.0,13.92,0.0,4411.865699999999,98.25309999999999,4524.038799999999,0.17573177439403354
2022-01-25 05:00:00+01:00,483.0,0.0,0.0,12574.0,820.0,178.0,0.0,0.0,0.0,0.0,681.0,1270.0,0.0,7107.0,16.0,100.0,14.0,310.0,0.0,3346.0,13.92,0.0,4631.004199999999,97.70419999999999,4742.6284,0.1763124428417413
2022-01-25 06:00:00+01:00,486.0,0.0,0.0,13970.0,820.0,180.0,0.0,0.0,0.0,0.0,700.0,1654.0,0.0,7106.0,15.0,100.0,14.0,310.0,0.0,3675.0,13.05,0.0,5145.151,98.80199999999999,5257.003,0.1810886324491905
2022-01-25 07:00:00+01:00,485.0,0.0,0.0,16042.0,820.0,179.0,0.0,0.0,0.0,0.0,720.0,3299.0,0.0,7103.0,16.0,97.0,14.0,317.0,0.0,3888.0,13.92,0.0,5908.268599999999,98.25309999999999,6020.441699999999,0.18254826258338386
2022-01-25 08:00:00+01:00,487.0,0.0,0.0,16998.0,820.0,184.0,0.0,0.0,0.0,0.0,738.0,4417.0,0.0,7104.0,15.0,100.0,134.0,320.0,0.0,4330.0,13.05,0.0,6260.363399999999,100.99759999999999,6374.410999999999,0.1788204056442337
2022-01-25 09:00:00+01:00,490.0,0.0,0.0,16931.0,820.0,182.0,0.0,0.0,0.0,0.0,745.0,4724.0,0.0,7104.0,15.0,102.0,1895.0,308.0,0.0,4301.0,13.05,0.0,6235.6873,99.89979999999998,6348.6371,0.16877042560544434
2022-01-25 10:00:00+01:00,488.0,0.0,0.0,16543.0,820.0,182.0,0.0,0.0,0.0,0.0,755.0,3070.0,0.0,7101.0,14.0,103.0,4691.0,297.0,0.0,4390.0,12.18,0.0,6092.786899999999,99.89979999999998,6204.8667,0.1613581603994383
2022-01-25 11:00:00+01:00,486.0,0.0,0.0,16058.0,820.0,185.0,0.0,0.0,0.0,0.0,738.0,1906.0,0.0,7101.0,14.0,101.0,6225.0,306.0,0.0,4671.0,12.18,0.0,5914.161399999999,101.5465,6027.8879,0.1561184092616094
2022-01-25 12:00:00+01:00,489.0,0.0,0.0,15953.0,820.0,187.0,0.0,0.0,0.0,0.0,731.0,1550.0,0.0,7103.0,14.0,101.0,7085.0,310.0,0.0,4834.0,12.18,0.0,5875.4899,102.64429999999999,5990.3142,0.15290385174975113
2022-01-25 13:00:00+01:00,488.0,0.0,0.0,16259.0,820.0,187.0,0.0,0.0,0.0,0.0,740.0,1543.0,0.0,7103.0,16.0,104.0,6764.0,295.0,0.0,4781.0,13.92,0.0,5988.189699999999,102.64429999999999,6104.753999999999,0.15613181585677746
2022-01-25 14:00:00+01:00,483.0,0.0,0.0,16227.0,820.0,186.0,0.0,0.0,0.0,0.0,744.0,1791.0,0.0,7105.0,15.0,105.0,6253.0,303.0,0.0,4734.0,13.05,0.0,5976.4041,102.09539999999998,6091.5495,0.157136395294846
2022-01-25 15:00:00+01:00,487.0,0.0,0.0,16280.0,820.0,187.0,0.0,0.0,0.0,0.0,747.0,2205.0,0.0,7105.0,14.0,105.0,5728.0,305.0,0.0,4328.0,12.18,0.0,5995.923999999999,102.64429999999999,6110.748299999999,0.1595037534911644
2022-01-25 16:00:00+01:00,495.0,0.0,0.0,16408.0,820.0,187.0,0.0,0.0,0.0,0.0,754.0,2890.0,0.0,7106.0,15.0,107.0,4420.0,310.0,0.0,4101.0,13.05,0.0,6043.0664,102.64429999999999,6158.7607,0.16374021481934437
2022-01-25 17:00:00+01:00,490.0,0.0,0.0,17181.0,820.0,186.0,0.0,0.0,0.0,0.0,786.0,3863.0,0.0,7106.0,15.0,105.0,1886.0,314.0,0.0,4021.0,13.05,0.0,6327.762299999999,102.09539999999998,6442.9077,0.1752075626138743
2022-01-25 18:00:00+01:00,493.0,0.0,0.0,17643.0,820.0,192.0,0.0,0.0,0.0,0.0,833.0,5097.0,0.0,7106.0,16.0,105.0,226.0,308.0,0.0,4150.0,13.92,0.0,6497.916899999999,105.38879999999999,6617.225699999999,0.17889712346913944
